"id","pop","stationName","latitude","longitude","departement","marque","Gazole","E10","SP98"
"40380003","R","520 avenue Jean Jaurès - Montfort-en-Chalosse",43.7104,43.7104,"40","Carrefour Contact","1.926",NA,"1.956"
"56880001","R","1, AVENUE ERIC TABARLY - Ploeren",47.65958,47.65958,"56","Intermarche","1.899","1.879","1.979"
"82110001","R","Lieu dit Aulery - LAUZERTE",44.261,44.261,"82","Intermarche","1.919","1.869","1.919"
"4204001","R","50 allée des Genêts BP 200 - SISTERON",44.237,44.237,"04","Systeme U","1.919","1.869","1.959"
"46000006","R","Avenue Edouard Herriot - CAHORS",44.436,44.436,"46","Intermarche","1.909","1.86","1.907"
"44390003","R","ZI DE LA SANGLE - Nort-sur-Erdre",47.4411861,47.4411861,"44","Systeme U","1.929","1.879","1.999"
"12450001","R","Avenue de Rodez - LUC-LA-PRIMAUBE",44.29682,44.29682,"12","Carrefour Market","1.929","1.879","1.969"
"64170005","R","RUE DE LA PATTE D'OIE - Artix",43.398,43.398,"64","Leclerc","1.919",NA,"1.958"
"84100009","R","R N 7 - AV. DE LATTRE DE TASSIG - ORANGE",44.13559,44.13559,"84","Total","2.015","1.945","2.055"
"30700004","R","Route d'Alès - Montaren-et-Saint-Médiers",44.02921,44.02921,"30","Intermarche","1.889","1.859","1.919"
"11700001","R","RN113 - CAPENDU",43.18546,43.18546,"11","Dyneff","1.959","1.919","1.989"
"43350001","R","Le Verdier - Saint-Paulien",45.13185,45.13185,"43","Intermarche","1.919",NA,"1.939"
"92300013","R","162 RUE VICTOR HUGO - Levallois-Perret",48.899,48.899,"92","BP","2.139","2.109","2.279"
"40110003","R","RD38 ZAC DE SEGUES - Ygos-Saint-Saturnin",43.9758583,43.9758583,"40","Total","2.016",NA,"2.13"
"26300008","R","1, Av Dauphiné-Provence - ALIXAN",44.976,44.976,"26","Independant sans enseigne",NA,NA,NA
"59600006","R","4 Boulevard de l'europe - Maubeuge",50.282,50.282,"59","Total","2.019","1.978","2.088"
"46170001","R","ZA DES PEYRETTES SUD - CASTELNAU MONTRATIER",44.281767007125,44.281767007125,"46","Supermarches Spar","1.917","1.899","1.919"
"85403001","R","Route De Fontenay - Luçon",46.45951,46.45951,"85","Leclerc","1.88","1.85","1.94"
"14230002","R","RUE DE LITTRY - ISIGNY-SUR-MER",49.313,49.313,"14","Intermarche","1.899","1.893","1.959"
"79110003","R","6 avenue Louis Doignon - CHEF-BOUTONNE",46.107,46.107,"79","Intermarche",NA,NA,NA
"22960001","R","2, RUE DU CHALLONGE - PLEDRAN",48.44553832,48.44553832,"22","Carrefour Market",NA,NA,NA
"51100029","R","31 Rue de Neufchâtel - Reims",49.27198,49.27198,"51","Carrefour Market","1.899",NA,"1.909"
"50190002","R","7 ROUTE DE LESSAY - PERIERS",49.188,49.188,"50","Total","02.01","1.975","2.085"
"56340003","R","Avenue des Salines - Carnac",47.581,47.581,"56","Casino","1.899","1.849","1.949"
"76610004","R","2 RUE EUGENE MOPIN - LE HAVRE",49.518,49.518,"76","Total Access","1.923","1.899","1.959"
"18000004","R","110 Avenue Marcel Haegelen - BOURGES",47.07082,47.07082,"18","Carrefour Market",NA,NA,NA
"57070003","R","62 Rue du Général Metman - METZ",49.12009,49.12009,"57","Avia","1.999","1.969","2.039"
"69570005","A","AUTOROUTE A6 - AIRE DE BRUYÈRES PAISY - DARDILLY",45.808768531846,45.808768531846,"69","Total","2.124",NA,"2.174"
"80100009","R","18 rue de menchecourt - ABBEVILLE",50.128,50.128,"80","Intermarche","1.926","1.878","1.911"
"7000002","R","Boulevard de Paste - PRIVAS",44.727,44.727,"07","Intermarche","1.959","1.889","1.929"
"22600010","R","72 RUE NOTRE DAME - LOUDEAC",48.177002732873,48.177002732873,"22","N.C.",NA,NA,NA
"20218007","R","RT20 - Ponte Leccia",42.435187623916,42.435187623916,"20","Total","2.039",NA,NA
"63650001","R","RUE DE CHANTELAUZE - La Monnerie-le-Montel",45.87,45.87,"63","Carrefour Market","1.969","1.899","1.989"
"62138001","R","Rue du Général de Gaulle - BILLY-BERCLAU",50.517025582202,50.517025582202,"62","Auchan","1.909",NA,"1.949"
"28000002","R","106 Rue du Bourgneuf - Chartres",48.464,48.464,"28","Total","2.005","1.963","2.073"
"77240002","R","Rte Nationale 6 centre cial Boissénart - CESSON",48.586955815752,48.586955815752,"77","Auchan","1.979","1.949","1.999"
"69651002","R","1193 Avenue de l'Europe - VILLEFRANCHE-SUR-SAôNE",45.994,45.994,"69","ESSO","1.992","1.969",NA
"46220003","R","Chemin des Gaulies - PRAYSSAC",44.502,44.502,"46","Intermarche","1.943","1.89","1.947"
"21260001","R","RD N 3 - - SELONGEY",47.577,47.577,"21","AVIA","1.929","1.849",NA
"38650003","R","1 Grand rue - Monestier-de-Clermont",44.926,44.926,"38","AUTOMAT DKVUTA","2.039","1.989","1.999"
"52200014","R","FAUBOURG DE LA COLLINIERE - LANGRES",47.87,47.87,"52","Total Access","1.941","1.886","1.964"
"17220001","R","6 rue des Ecoles - La Jarrie",46.129,46.129,"17","Intermarche","1.925","1.881","1.939"
"70120002","R","Place du 15 Juin 1940 - Combeaufontaine",47.712,47.712,"70","Avia","1.979",NA,"1.999"
"91400011","R","AUTOROUTE F 18 - RN 118 - SACLAY",48.723,48.723,"91","Shell","2.169","2.12","2.19"
"38270003","R","4 chemin de l etang girard RD 538 - Revel-Tourdan",45.373,45.373,"38","Systeme U","1.938","1.895","2"
"43240001","R","D 500 - SAINT-JUST-MALMONT",45.3304508207,45.3304508207,"43","Carrefour Market",NA,NA,NA
"42300001","R","RUE ALEXANDRE RAFFIN - ROANNE",46.03273,46.03273,"42","Carrefour Market","1.939",NA,"1.999"
"15800005","R","12 AVENUE MAX MABIT FOURNIER - VIC SUR CERE",44.977675282279,44.977675282279,"15","N.C.","02.07",NA,"02.09"
"26780002","A","A 7 - AIRE DE MONTELIMAR OUEST - ALLAN",44.515,44.515,"26","Shell","2.169","2.124","2.184"
"71210010","R","45 avenue de la République - Montchanin",46.753,46.753,"71","Avia","1.929",NA,NA
"87500006","R","Clos Bart - Saint-Yrieix-la-Perche",45.522268105918,45.522268105918,"87","Casino","1.949","1.899","1.999"
"33450002","R","17 PLACE MAUCAILLOU - Saint-Sulpice-et-Cameyrac",44.91224,44.91224,"33","Systeme U","1.925",NA,"1.998"
"94130003","R","128, BOULEVARD DE STRASBOURG - Nogent-sur-Marne",48.843,48.843,"94","Total","2.074","2.015","2.125"
"27210008","R","273 RUE ALBERT SOREL - Beuzeville",49.346891592656,49.346891592656,"27","Carrefour Market",NA,NA,NA
"26780004","A","AUT A7 - AIRE DE MONTELIMAR - ALLAN",44.513135423399,44.513135423399,"26","Shell","2.106","02.07","2.13"
"13004005","R","70 BD FRANCOISE DUPARC - Marseille",43.304,43.304,"13","Total Access",NA,NA,NA
"7200009","R","785 ROUTE DE RUOMS - Vogüé",44.538,44.538,"07","Elan","2.088",NA,NA
"21000024","R","Boulevard Gaston Bachelard - Dijon",47.31812,47.31812,"21","Intermarche","1.939","1.879","1.939"
"2420001","R","39 Rue de Picardie - Bellicourt",49.96029,49.96029,"02","Total",NA,NA,NA
"73730008","R","RN 90 - CEVINS",45.47476872999,45.47476872999,"73","N.C.","02.06","02.03","2.13"
"28320002","R","ROUTE D'EPERNON - GALLARDON",48.532295396,48.532295396,"28","Carrefour Market",NA,NA,NA
"40100001","R","40 BD DES SPORTS - DAX",43.71,43.71,"40","Carrefour","1.899","1.871","1.939"
"31290001","R","ZAC de Borde Blanche - VILLEFRANCHE-DE-LAURAGAIS",43.399,43.399,"31","Systeme U","1.919","1.869","1.919"
"49110004","R","2 B Avenue de l'Evre - Montrevault sur Evre",47.262074749681,47.262074749681,"49","N.C.","1.89","1.839","1.899"
"70190003","R","ZA DE LA CHARRIERE - Rioz",47.42081249,47.42081249,"70","Casino","2.019","1.959","2.009"
"59115001","R","1, avenue de l'Europe - Leers",50.68,50.68,"59","Auchan","1.909","1.899","1.969"
"59780001","R","31 AVENUE D OGIMONT - Baisieux",50.615,50.615,"59","Carrefour Market","1.946",NA,"1.889"
"38200019","R","2 RUE DU COLONEL ARNAUD BELTRAME - Vienne",45.502489078125,45.502489078125,"38","N.C.","1.919",NA,"1.922"
"60750003","R","100 rue de royaumont - Choisy-au-Bac",49.4422332,49.4422332,"60","Carrefour Contact",NA,NA,NA
"25430003","R","Croix-Denis - Sancey",47.301796258093,47.301796258093,"25","N.C.",NA,NA,NA
"29770003","R","35 Route de la Pointe du Raz - Le Loch - PRIMELIN",48.026,48.026,"29","Intermarche","1.889",NA,NA
"62490002","R","ROUTE DE BREBIERES - VITRY-EN-ARTOIS",50.333,50.333,"62","Systeme U","1.92","1.882","1.98"
"77820003","R","5 rue des Grands Champs - LE CHÂTELET-EN-BRIE",48.492,48.492,"77","Leclerc","1.969","1.915","1.989"
"21190007","A","AUTOROUTE A6 - AIRE DE BEAUNE MERCEUIL - MERCEUIL",46.95888,46.95888,"21","Total","2.149","2.099","2.209"
"63201001","R","Route de Volvic - ENVAL",45.888,45.888,"63","Leclerc","1.929","1.859","1.939"
"64120004","R","Rue Gambetta - Amendeuix-Oneix",43.327224350858,43.327224350858,"64","Carrefour Market","1.937",NA,NA
"92000017","R","84-90 AVENUE LENINE - NANTERRE",48.8884947491,48.8884947491,"92","Total","2.084","2.058","2.168"
"47140002","R","Avenue de la Myre Mory - SAINT-SYLVESTRE-SUR-LOT",44.39673,44.39673,"47","Intermarche","1.989",NA,"1.969"
"72230011","R","LA MASSONNIERE - MONCE EN BELIN",47.897900434473,47.897900434473,"72","N.C.","1.919","1.879",NA
"27210003","R","Route d'Epaigne - Beuzeville",49.33721,49.33721,"27","Intermarche","1.971","1.921","1.982"
"45340004","A","A19 AIRE DU LOIRET - Beaune-la-Rolande",48.084,48.084,"45","Agip","2.169","2.169","2.289"
"84330003","R","199 route de Carpentras - CAROMB",44.1006383645,44.1006383645,"84","Independant sans enseigne","1.99",NA,NA
"59176001","R","1 Rue de Monchecourt - Masny",50.33629,50.33629,"59","Intermarche","1.929","1.879","1.949"
"45200004","R","1094, avenue d'Antibes - Amilly",47.978,47.978,"45","Leclerc","1.898",NA,"1.978"
"30220002","R","1121 Route de Nîmes - AIGUES-MORTES",43.574,43.574,"30","Intermarche","1.895",NA,NA
"85600001","R","11 RUE DE LA VENDEE - Saint-Hilaire-de-Loulay",47,47,"85","TOTAL","02.05","02.02","02.08"
"20111001","R","Tiuccia - Casaglione",42.062,42.062,"20","VITO",NA,NA,NA
"72650002","R","RN 157 - LE RELAIS DE LA LANDE - TRANGé",48.021,48.021,"72","Total","2.005","1.977","2.087"
"31290005","R","170 Avenue de la République - Villefranche-de-Lauragais",43.403,43.403,"31","Esso Express","1.909","1.859","1.939"
"68200018","R","185 AV DE COLMAR - MULHOUSE",47.762,47.762,"68","Total Access","1.935","1.872","1.939"
"72000010","R","44 Rue de Bonnétable - LE MANS",48.0176691221,48.0176691221,"72","Total","2.005","1.976","2.086"
"47400002","R","Avenue Pierre Mendes France - TONNEINS",44.4,44.4,"47","Leclerc","1.905","1.87","1.96"
"30140003","R","1600 Route de Saint-Jean-du-Gard - ANDUZE",44.065,44.065,"30","Intermarche","1.919","1.879",NA
"40400002","R","1850 ROUTE DE LALANDE - Carcarès-Sainte-Croix",43.833,43.833,"40","Total","1.986",NA,"2.032"
"92700024","R","44-50 BD DE VALMY - COLOMBES",48.926,48.926,"92","BP","2.099","2.079","2.219"
"30470005","R","route des plages - AIMARGUES",43.6846957,43.6846957,"30","N.C.","1.892","1.848",NA
"44300021","R","78 bd robert schuman - Nantes",47.21838025,47.21838025,"44","N.C.",NA,NA,NA
"76630001","R","72 RUE DES CANADIENS - ENVERMEU",49.8971513,49.8971513,"76","N.C.","1.939",NA,"1.969"
"10700002","R","42, Route de Brienne (5 minutes A26 Sortie 21) - ARCIS-SUR-AUBE",48.534,48.534,"10","Carrefour Market","1.929","1.899","1.979"
"49400007","R","BOULEVARD DE LA MARNE - SAUMUR",47.252,47.252,"49","Total Access","1.906","1.874","1.971"
"52600004","R","4 PLACE DE VERDUN - CHALINDREY",47.803834,47.803834,"52","Intermarche Contact","1.939","1.885",NA
"56760003","R","Rue Pont Cano - Pénestin",47.482,47.482,"56","Carrefour Market","1.959",NA,"1.979"
"26140006","R","N7 - Albon",45.242656951727,45.242656951727,"26","F3C Energy","1.884","1.823",NA
"34140006","R","180 chemin des esparrieres - BOUZIGUES",43.448,43.448,"34","Avia",NA,NA,NA
"32500004","R","Rue Juliot Curie - FLEURANCE",43.851,43.851,"32","Casino","1.949","1.949","2.049"
"40140002","R","Route de Tosse - SOUSTONS",43.745,43.745,"40","Leclerc","1.909","1.869","1.97"
"27670002","R","RN313 - LE BOSC-ROGER-EN-ROUMOIS",49.2967554375,49.2967554375,"27","Simply Market","1.899","1.849","1.919"
"30260002","R","Route de Nîmes - QUISSAC",43.90197,43.90197,"30","Independant sans enseigne",NA,NA,NA
"36000012","R","39 Avenue des Marins - Châteauroux",46.80978,46.80978,"36","Systeme U",NA,NA,NA
"44320002","R","ZA LE BUTAI - Arthon-en-Retz",47.114543249043,47.114543249043,"44","Systeme U","1.899","1.849","1.949"
"1470002","R","Rue des Verchères - BRIORD",45.78776,45.78776,"01","Intermarche","1.879","1.839","1.919"
"74140002","R","ROUTE DE THONON - DOUVAINE",46.310414189,46.310414189,"74","Carrefour Market","1.949",NA,"1.939"
"62147004","R","GRANDE PLACE - Hermies",50.11131,50.11131,"62","Intermarche","1.91","1.92","1.98"
"93140004","R","175 AV MAL GALLIENI - BONDY",48.907,48.907,"93","BP","2.099","2.049","2.169"
"19100009","R","Impasse du Pilou - BRIVE-LA-GAILLARDE",45.158,45.158,"19","Intermarche","1.961","1.904",NA
"57071001","R","Bd SOLIDARITE - Metz",49.107,49.107,"57","CORA","1.949",NA,NA
"45110001","R","Avenue du Gâtinais - Châteauneuf-sur-Loire",47.876,47.876,"45","Systeme U","1.919","1.879","1.959"
"82000011","R","1000D Avenue des Mourets - Montauban",44.022,44.022,"82","Intermarche","1.918","1.864","1.956"
"16500006","R","Le cerisier de la Barre - Ansac-sur-Vienne",45.989273646187,45.989273646187,"16","N.C.","1.999","2.029","2.049"
"84500003","R","Route de Suze la Rousse - BOLLèNE",44.280839173,44.280839173,"84","Independant sans enseigne","1.99",NA,NA
"60560001","R","Rue des Pâturages - ORRY-LA-VILLE",49.131,49.131,"60","Intermarche",NA,NA,NA
"20200014","R","9 ROUTE DU CAP - VILLE DE PIETRABUGNIO",42.711661756241,42.711661756241,"20","VITO","02.04",NA,NA
"59216002","R","27 RUE DU GENERAL DE GAULLE - Sars-Poteries",50.167,50.167,"59","Carrefour Contact",NA,NA,NA
"77184004","R","4 Boulevard Olof Palme - ÉMERAINVILLE",48.809,48.809,"77","Intermarche","1.979","1.919","1.989"
"86110004","R","5 ROUTE DE POITIERS - Mirebeau",46.778462878174,46.778462878174,"86","Auchan","1.954","1.919","1.992"
"20000002","R","Route du Bord de Mer - Ajaccio",41.93336,41.93336,"20","VITO","2.065",NA,NA
"12150008","R","LE MOULIN DE GARY - Sévérac d'Aveyron",44.329890067081,44.329890067081,"12","N.C.",NA,NA,NA
"10200003","R","Rue Louis Desprez - BAR-SUR-AUBE",48.228,48.228,"10","Carrefour Market",NA,NA,NA
"76380006","R","2 Avenue du Président Allende - CANTELEU",49.450973674914,49.450973674914,"76","Auchan",NA,NA,NA
"37100001","R","ROND POINT GUSTAVE EFFEIL - TOURS",47.426,47.426,"37","Auchan","1.906","1.889","1.963"
"27220001","R","RD 52 - SAINT-ANDRé-DE-L'EURE",48.9111313187,48.9111313187,"27","Carrefour Market","1.929","1.909","1.989"
"61150001","R","avenue du général de Gaulle - Écouche les Vallées",48.714489872243,48.714489872243,"61","N.C.","1.958",NA,NA
"53370001","R","32 Rue des Avaloirs - Saint-Pierre-des-Nids",48.4,48.4,"53","Elan",NA,NA,NA
"28160003","R","32 AVENUE GALLIENI - BROU",48.209,48.209,"28","Total",NA,NA,NA
"79230003","R","1675 Route de Niort - AIFFRES",46.29801,46.29801,"79","Elan",NA,NA,NA
"13006005","R","78 AV DE TOULON - MARSEILLE",43.285,43.285,"13","Total","2.015","1.955","2.065"
"78540001","R","Rue de la Grosse Pierre - VERNOUILLET",48.97561,48.97561,"78","Carrefour Market","1.98","1.931",NA
"34120008","R","28 Faubourg des cordeliers, route de Montpellier - Pézenas",43.463853921188,43.463853921188,"34","Esso",NA,"1.963","2.053"
"8120001","R","63 Avenue Blanqui - BOGNY-SUR-MEUSE",49.857,49.857,"08","Intermarche","1.925","1.896","1.952"
"83820001","R","28 avenue Etienne Gola, - le rayol",43.159,43.159,"83","Elan",NA,NA,NA
"30120003","R","Quartier Tuber CD 48 - Avèze",43.974,43.974,"30","Intermarche","1.889","1.849","1.929"
"64440002","R","Rue du Bourguet - LARUNS",42.99129,42.99129,"64","Intermarche","1.939","1.899",NA
"16710001","R","144 route de Saint Jean d'Angély - Saint-Yrieix-sur-Charente",45.69,45.69,"16","Systeme U","1.919","1.875","1.955"
"72360001","R","3 rue la croix beudet - Mayet",47.757,47.757,"72","Supermarches Spar",NA,NA,NA
"93600014","R","32 Rue Jacques Duclos - AULNAY-SOUS-BOIS",48.945,48.945,"93","BP","2.169","2.179",NA
"21320007","A","A6 AIRE DES LOCHERES - EGUILLY",47.309,47.309,"21","Agip","2.189","2.149","2.269"
"44150004","R","BOULEVARD BAD BRUCKENAU - ANCENIS",47.373,47.373,"44","Systeme U","1.899","1.849","1.949"
"78310007","R","222/224 ROUTE NATIONALE 10 - Coignières",48.743739662791,48.743739662791,"78","Total Access","1.97","1.933",NA
"25640007","A","AUTOROUTE A36 - AIRE DE BESANCON MARCHAUX - MARCHAUX",47.32512,47.32512,"25","Total","2.064","2.024","2.129"
"12000015","R","18 AVENUE DU SÉGALA - RODEZ",44.34513578907,44.34513578907,"12","Dyneff","2.015",NA,NA
"7100007","R","Rue Mathieu Duret - Annonay",45.257,45.257,"07","Intermarche","1.919",NA,"1.929"
"10360001","R","14 rue du bocage - essoyes",48.0606395,48.0606395,"10","Avia",NA,NA,NA
"93380009","R","42, BOULEVARD JEAN MERMOZ - Pierrefitte-sur-Seine",48.9660970452,48.9660970452,"93","Total Access",NA,"1.935","02.02"
"50200008","R","2, AVENUE DE VERDUN - COUTANCES",49.038,49.038,"50","Total Access","1.922","1.915","1.982"
"73182003","A","AIRE DE MOUXY - MOUXY",45.67436,45.67436,"73","Agip","2.189","2.169","2.289"
"21130009","A","Aire de Pont Val de Saône - Autoroute A39 - PONT",47.185267984802,47.185267984802,"21","Leclerc","1.976","1.935","2.019"
"94000010","A","AUTOROUTE A86 CARRE.POMPADOUR - CRETEIL",48.777365166952,48.777365166952,"94","Total Access","1.975","1.922","1.994"
"69210005","R","Z.A. les Martinets - L'Arbresle",45.823,45.823,"69","Systeme U","1.899","1.849","1.959"
"6190011","R","Avenue de la côte d'Azur, 83 - ROQUEBRUNE CAP MARTIN",43.762348422213,43.762348422213,"06","Agip","2.039","1.999","2.099"
"11000008","R","8 Avenue du Président Franklin Roosevelt - CARCASSONNE",43.21712,43.21712,"11","N.C.",NA,NA,NA
"84976001","R","Boulevard Naquet - Carpentras",44.05145,44.05145,"84","Leclerc","1.919","1.879",NA
"95500010","R","RN 370 - GONESSE",48.967,48.967,"95","Total","2.084","2.037","2.147"
"85180004","R","15 Rue du Général Montcalm Le Chateau d'Olonne - Les Sables d'Olonne",46.486721233465,46.486721233465,"85","Systeme U","1.879","1.839",NA
"55400003","R","30 Rue du 3ème RHC - ÉTAIN",49.217,49.217,"55","Intermarche","1.918","1.871","1.93"
"62250010","A","AUTOROUTE A16 - AIRE DE L'EPITRE - BEUVREQUEN",50.785,50.785,"62","Total","1.911","1.876","1.951"
"59113011","A","A1 Aire de Phalempin Ouest - SECLIN",50.53198,50.53198,"59","N.C.","1.984","1.901","1.981"
"63790001","R","Route du chambon - MUROL",45.576,45.576,"63","Independant sans enseigne","02.04",NA,"02.08"
"54360003","R","25 Avenue Pierre Semard - Blainville-sur-l'Eau",48.5560981,48.5560981,"54","Carrefour Contact","1.909",NA,"1.946"
"20240002","R","Station TOTAL - BP 35 - RN 198 - Ghisonaccia",42.021,42.021,"20","Total","02.05",NA,NA
"33460003","R","13 avenue de soubeyran - ARSAC",44.994,44.994,"33","Total",NA,NA,NA
"83270002","R","ZAC des Pradeaux - SAINT-CYR-SUR-MER",43.1809050761,43.1809050761,"83","Casino","1.979","1.909","1.999"
"94000012","R","ROUTE DE CHOISY RN186 - CRETEIL",48.753221718172,48.753221718172,"94","BP","2.099","2.059","2.199"
"84270002","R","AVENUE PIERRE DE COUBERTIN - Vedène",43.97813675,43.97813675,"84","Carrefour Contact","1.947","1.974","1.95"
"67860001","R","Route de Rhinau - Boofzheim",48.329,48.329,"67","Systeme U",NA,NA,NA
"75020008","R","217 BOULEVARD MARECHAL DAVOUT - PARIS",48.8633563854,48.8633563854,"75","Total","2.098","2.062","2.172"
"31200024","R","55 BOULEVARD DE SUISSE - Toulouse",43.615,43.615,"31","N.C.",NA,NA,NA
"54390002","R","91 Rue de Metz - FROUARD",48.758,48.758,"54","Esso","1.97",NA,"1.99"
"14220002","R","71 rue de condé - Thury-Harcourt",48.979,48.979,"14","X.BEE","1.927",NA,NA
"51800010","R","Rue du Mont l'Hermitte - CC Les Vertes Voyes - Sainte-Menehould",49.095158877001,49.095158877001,"51","Intermarche","1.899","1.869","1.949"
"74120009","R","522 ROUTE NATIONALE - MEGEVE",45.864814874529,45.864814874529,"74","N.C.",NA,NA,NA
"52600002","R","15 Rue Camille Perfetti - HORTES",47.841,47.841,"52","Avia","1.979",NA,"1.999"
"22300002","R","Route de Guingamp - LANNION",48.72639682,48.72639682,"22","Leclerc","1.899",NA,"1.939"
"29720002","R","26 rue Henri Lautrédou - PLONéOUR-LANVERN",47.913,47.913,"29","Casino","1.969","1.919","2.009"
"93150009","R","140 AVENUE DE LA REPUBLIQUE - Le Blanc-Mesnil",48.935,48.935,"93","Total","2.074","2.033","2.143"
"51400011","A","A4 - STRASBOURG PARIS - LES PETITES LOGES",49.118815358985,49.118815358985,"51","N.C.","2.014","1.974","2.109"
"62250011","A","AUTOROUTE A16 - AIRE DES DEUX CAPS - LEUBRINGHEN",50.85976536,50.85976536,"62","Total","1.911","1.89","1.951"
"1000002","R","16 Avenue de Marboz - BOURG-EN-BRESSE",46.21842,46.21842,"01","Carrefour Market","1.92",NA,"1.949"
"47310007","R","190 Avenue des Landes - brax",44.2,44.2,"47","Systeme U","1.92","1.865","1.915"
